# x y x_over_c Cp side
0.266955 0.0597578 0.266955 -0.675422 U
0.784535 -0.0279254 0.784535 0.0368392 L
0.799442 -0.0262947 0.799442 0.0439167 L
0.68906 0.0376958 0.68906 -0.875957 U
0.251962 -0.0594549 0.251962 -0.680532 L
0.263956 -0.0597065 0.263956 -0.693431 L
0.820306 0.0239553 0.820306 0.0492041 U
0.963179 -0.0063115 0.963179 0.213926 L
0.299945 0.0600159 0.299945 -0.708925 U
0.781553 -0.0282487 0.781553 0.0350418 L
0.165121 0.0548704 0.165121 -0.573841 U
0.287948 -0.0599862 0.287948 -0.723974 L
0.212999 0.0580639 0.212999 -0.619688 U
0.718909 0.0347719 0.718909 -0.876812 U
0.772608 0.0292129 0.772608 0.0291156 U
0.0644155 -0.0395047 0.0644155 -0.212301 L
0.960207 -0.00671074 0.960207 0.207146 L
0.856057 0.0198124 0.856057 0.0727667 U
0.272953 0.0598468 0.272953 -0.678417 U
0.891787 -0.015492 0.891787 0.112508 L
0.296946 0.0600149 0.296946 -0.707626 U
0.71294 0.0353653 0.71294 -0.876987 U
0.28195 -0.0599448 0.28195 -0.716495 L
0.257959 -0.0595901 0.257959 -0.686611 L
0.709956 0.0356605 0.709956 -0.876789 U
0.814346 0.0246304 0.814346 0.0458788 U
0.195031 -0.0570761 0.195031 -0.611716 L
0.135284 -0.0518331 0.135284 -0.473063 L
0.88881 -0.0158589 0.88881 0.109648 L
0.832225 -0.0225904 0.832225 0.0646137 L
0.862014 0.0191066 0.862014 0.0762871 U
0.275952 -0.0598844 0.275952 -0.708259 L
0.79348 -0.0269502 0.79348 0.0414791 L
0.278951 0.059917 0.278951 -0.685857 U
0.290947 0.0600002 0.290947 -0.700944 U
0.811365 0.0249661 0.811365 0.0444217 U
0.284949 0.0599678 0.284949 -0.693106 U
0.248964 0.0593799 0.248964 -0.660066 U
0.212999 -0.0580639 0.212999 -0.638199 L
0.126355 -0.0507263 0.126355 -0.439257 L
0.796461 -0.0266232 0.796461 0.042686 L
0.86797 0.0183945 0.86797 0.0810121 U
0.117439 -0.0495184 0.117439 -0.430267 L
0.969124 -0.00550926 0.969124 0.229488 L
0.201019 -0.0574318 0.201019 -0.618608 L
0.870947 0.0180363 0.870947 0.0832335 U
0.966152 -0.00591089 0.966152 0.221799 L
0.177078 -0.0558421 0.177078 -0.582464 L
0.12041 -0.0499327 0.12041 -0.434305 L
0.195031 0.0570761 0.195031 -0.602595 U
0.218991 -0.058341 0.218991 -0.64918 L
0.835204 -0.0222465 0.835204 0.0665784 L
0.787517 -0.0276012 0.787517 0.0381834 L
0.921546 0.0117619 0.921546 0.135912 U
0.18306 -0.0562821 0.18306 -0.595003 L
0.0615091 -0.0387645 0.0615091 -0.200272 L
0.790498 -0.0272761 0.790498 0.0404408 L
0.215994 -0.0582056 0.215994 -0.643186 L
0.192037 -0.056888 0.192037 -0.605334 L
0.879879 0.0169531 0.879879 0.0909868 U
0.254961 0.0595249 0.254961 -0.665334 U
0.210003 -0.0579158 0.210003 -0.63094 L
0.198024 -0.0572573 0.198024 -0.612411 L
0.207008 -0.0577611 0.207008 -0.625759 L
0.204013 -0.0575998 0.204013 -0.623086 L
0.972096 -0.00510704 0.972096 0.23748 L
0.838183 -0.0219015 0.838183 0.0690939 L
0.847121 -0.0208609 0.847121 0.0752838 L
