# x y x_over_c Cp side
0.280192 0.0538175 0.280192 -0.766975 U
0.856285 0.00113294 0.856285 0.067475 U
0.0809976 -0.0452532 0.0809976 -0.215705 L
0.0722445 -0.0431711 0.0722445 -0.175533 L
0.0392548 0.030909 0.0392548 -0.138382 U
0.166867 -0.0587793 0.166867 -0.41832 L
0.151321 0.0501801 0.151321 -0.624912 U
0.271194 0.0539013 0.271194 -0.761945 U
0.139369 0.049152 0.139369 -0.591736 U
0.18724 0.052419 0.18724 -0.671999 U
0.01889 -0.0236714 0.01889 0.380602 L
0.181249 0.0521242 0.181249 -0.6614 U
0.17526 0.0517999 0.17526 -0.651456 U
0.268585 -0.0656793 0.268585 -0.610199 L
0.346547 -0.0671046 0.346547 -0.689952 L
0.355545 -0.0671112 0.355545 -0.697156 L
0.394077 0.0496967 0.394077 -0.862758 U
0.400065 0.0493493 0.400065 -0.867207 U
0.628234 -0.05687 0.628234 -0.750567 L
0.439511 -0.0658738 0.439511 -0.712681 L
0.397532 -0.0667529 0.397532 -0.713238 L
0.535412 -0.0621817 0.535412 -0.740797 L
0.388088 0.0500335 0.388088 -0.857729 U
0.364126 0.0512635 0.364126 -0.836352 U
0.370117 0.0509748 0.370117 -0.841866 U
0.301563 -0.0666073 0.301563 -0.642012 L
0.358134 0.0515387 0.358134 -0.82981 U
0.376108 0.0506731 0.376108 -0.847431 U
0.45094 0.0459924 0.45094 -0.900488 U
0.459913 0.0453232 0.459913 -0.905919 U
0.789715 -0.0445143 0.789715 -0.00168069 L
0.43299 0.0472639 0.43299 -0.888465 U
0.792703 -0.0442535 0.792703 -0.000560577 L
0.468884 0.0446339 0.468884 -0.910573 U
0.16985 -0.0590912 0.16985 -0.428269 L
0.496462 -0.0639263 0.496462 -0.721599 L
0.477854 0.043926 0.477854 -0.913971 U
0.918087 -0.0321774 0.918087 0.109245 L
0.220211 0.0535498 0.220211 -0.714271 U
0.424012 0.0478626 0.424012 -0.881293 U
0.337157 0.0523895 0.337157 -0.810955 U
0.483833 0.0434444 0.483833 -0.916551 U
0.346148 0.0520457 0.346148 -0.816971 U
0.475483 -0.0647278 0.475483 -0.717859 L
0.0751574 -0.0438849 0.0751574 -0.180404 L
0.409046 0.0488093 0.409046 -0.87293 U
0.0839242 -0.045909 0.0839242 -0.219562 L
0.12445 0.0476317 0.12445 -0.517215 U
0.823605 0.0056503 0.823605 -0.986919 U
0.157302 0.0506366 0.157302 -0.635682 U
0.145343 0.049686 0.145343 -0.607397 U
0.897848 -0.00483217 0.897848 0.113174 L
0.214215 0.0534035 0.214215 -0.705924 U
0.143038 -0.0559785 0.143038 -0.376646 L
0.205221 0.0531355 0.205221 -0.698198 U
0.421521 -0.0663122 0.421521 -0.70768 L
0.507743 0.0414481 0.507743 -0.923432 U
0.307179 0.0533174 0.307179 -0.787433 U
0.00692303 -0.0147136 0.00692303 0.829276 L
0.516707 0.0406657 0.516707 -0.926647 U
0.271582 -0.065787 0.271582 -0.609883 L
0.33755 -0.0670656 0.33755 -0.684897 L
0.331162 0.0526028 0.331162 -0.805853 U
0.349547 -0.0671105 0.349547 -0.692163 L
0.631227 -0.0566744 0.631227 -0.750785 L
0.232634 -0.0640191 0.232634 -0.564197 L
0.400531 -0.0667061 0.400531 -0.713046 L
0.495789 0.0424602 0.495789 -0.918962 U
0.865195 -0.000122797 0.865195 0.076667 L
0.444958 0.0464266 0.444958 -0.896439 U
0.295186 0.053583 0.295186 -0.777347 U
